key,message,comment,context
"Indirect cost",間接費,,
"Input file",入力ファイル,,
"Invalid date",無効な日付,,
"Is closed",閉じています,,
"Is permanent",永続的,,
"Is with difference",違いがある,,
"Is workshop",ワークショップ,,
Label,ラベル,,
"Last production price",最終生産価格,,
"Late Planned MOs",遅延計画MO,,
"Late Planned Operations",遅延計画工程,,
"Launch quantity",起動数量,,
Level,レベル,,
"List of Wastes Per Product",製品別廃棄物一覧,,
Low,低,,
MO,MO,,
"MO's comment from sale order",販売オーダーのMOのコメント,,
"MO's valuation method",MOの評価方法,,
"MOs Finished late",MOが遅れて終了しました,,
"MOs In Progress",進行中のMO,,
"MOs In Standby",スタンバイ状態のMO,,
"MOs to invoice","MOs to invoice (請求先のMO)",,
Machine,機械,,
"Machine Planning",機械計画,,
"Machine Type",マシンタイプ,,
"Machine Types",マシンタイプ,,
"Machine's planning",機械の計画,,
Machines,機械,,
"Manage bill of materials versions",部品表バージョンを管理する,,
"Manage business production",ビジネス・プロダクションの管理,,
"Manage consumed products on operations",使用済み製品の運用管理,,
"Manage consumed products on phases",フェーズでの使用済み製品の管理,,
"Manage cost sheet group",コストシートグループの管理,,
"Manage production process versions",本番プロセスのバージョンの管理,,
"Manage residual products on BOM",BOMでの残りのプロダクトの管理,,
"Manage workshop",ワークショップの管理,,
"Manuf. orders","Manuf. orders",,
ManufOrder,手動順序,,
ManufOrder.billOfMaterial,部品表,,
ManufOrder.company,会社,,
ManufOrder.costPrice,金額,,
ManufOrder.editionDate,版の日付,,
ManufOrder.effective,有効,,
ManufOrder.endDate,終了日,,
ManufOrder.forecast,予測,,
ManufOrder.from,開始日,,
ManufOrder.inProgress,進行中,,
ManufOrder.machine,機械,,
ManufOrder.moCommentFromSaleOrder,販売オーダーのMOのコメント,,
ManufOrder.noLocation,ワークショップなし,,
ManufOrder.num,"No. (No.)",,
ManufOrder.operation,操作,,
ManufOrder.operationDetails,オペレーションの詳細,,
ManufOrder.operations,操作の概要,,
ManufOrder.origin,由来,,
ManufOrder.plannedEndDate,計画終了,,
ManufOrder.plannedStartDate,計画開始日,,
ManufOrder.product,商品,,
ManufOrder.productBarcode,バーコード,,
ManufOrder.productCode,製品コード,,
ManufOrder.productName,製品名,,
ManufOrder.productionProcess,生産工程,,
ManufOrder.productsToPrepare,"準備 (消費) する製品",,
ManufOrder.quantity,数量,,
ManufOrder.rack,ラック,,
ManufOrder.seq,"MO No.",,
ManufOrder.serial,"マシン (シリアルNo.)",,
ManufOrder.standBy,スタンバイ,,
ManufOrder.startDate,開始日,,
ManufOrder.status,ステータス,,
ManufOrder.stockLocation,ワークショップ,,
ManufOrder.title,製造オーダー,,
ManufOrder.to,宛先,,
ManufOrder.total,合計,,
ManufOrder.trackingNumber,トラッキングNo.,,
ManufOrder.workCenter,ワークセンター,,
Manufacturing,製造業,,
"Manufacturing Dashboard",製造ダッシュボード,,
"Manufacturing Order (StockMove In)","製造オーダー (在庫移動イン)",,
"Manufacturing Order (StockMove Out)","製造オーダー (StockMove Out (在庫移動))",,
"Manufacturing order",製造オーダー,,
"Manufacturing order filters",製造オーダー・フィルタ,,
"Manufacturing order sequence",製造オーダー順序,,
"Manufacturing orders",製造オーダー,,
"Manufacturing orders on StandBy",スタンバイの製造オーダー,,
"Manufacturing process",製造工程,,
"Manufacturing proposal",製造提案,,
"Max depth reached when copying BOM.",BOMのコピー時に最大深さに達しました,,
"Max. capacity / cycle",[最大.容量/サイクル,,
"Maximum level",最大レベル,,
"Message template",メッセージテンプレート,,
"Min. capacity / cycle",[最小].容量/サイクル,,
"Missing quantity",数量がありません,,
"Moves In/Out",内側/外側に移動,,
Name,名称,,
"Nb of digits for BOM quantities",部品表の数量の桁数,,
"Need / Manufacturing order",必要/製造オーダー,,
"Need / Manufacturing proposal",ニーズ/製造提案,,
"No production order could be generated. Make sure that everything has been configured correctly. Reminder: check that the order lines that should be produced have their supply method set to 'produce' and that the chosen BoM has a production process associated to it.","生産オーダーを生成できませんでした。すべてが正しく設定されていることを確認します。注意:生産する必要がある受注明細の供給方法が 「生産する 」 に設定されており、選択した製造オーダーに生産プロセスが関連付けられていることを確認してください",,
Normal,標準,,
"Not enough quantity in products to consume for: %s",製品の消費量が不足しています:%s,,
"Not manage stock",株式を管理しない,,
Note,注,,
"Number of components",コンポーネントの数,,
"Number of phases",フェーズ数,,
OK,OK,,
Obsolete,廃止,,
"On Finish",終了時,,
"On Start",開始時,,
"One production order per sale order",受注ごとに1つの生産オーダー,,
"Open tree",ツリーを開く,,
"Operating duration",稼働時間,,
Operation,操作,,
"Operation Order",工程オーダー,,
"Operation Order Duration",工程オーダー期間,,
"Operation Order Durations",工程オーダー期間,,
"Operation name",操作名,,
"Operation order",操作順序,,
"Operation order filters",操作順序フィルタ,,
"Operation orders",工程オーダー,,
OperationOrder.associatedBOM,工程.関連部品表,,
OperationOrder.cycleDuration,サイクル期間,,
OperationOrder.dates,日付,,
OperationOrder.delayBtwCycle,遅延btwサイクル,,
OperationOrder.machine,機械,,
OperationOrder.num,"No. (No.)",,
OperationOrder.operationDetails,操作の詳細,,
OperationOrder.operationName,操作名,,
OperationOrder.operationRequirement,操作要件,,
OperationOrder.plannedEndDate,計画終了日,,
OperationOrder.plannedStartDate,計画開始日,,
OperationOrder.productBarcode,製品バーコード,,
OperationOrder.productName,製品名,,
OperationOrder.productToPrepare,"準備 (消費) する製品",,
OperationOrder.qty,数量,,
OperationOrder.realEndDate,実際の終了日,,
OperationOrder.realStartDate,実際の開始日,,
OperationOrder.relatedToProduct,関連部品表,,
OperationOrder.startTime,開始時刻,,
OperationOrder.stopTime,停止時間,,
OperationOrder.title,操作順序,,
OperationOrder.trackingNumber,工程.追跡No.,,
Operations,操作,,
"Operations Finished late",オペレーションの遅延終了,,
"Operations In Progress",進行中の操作,,
"Operations In Standby",スタンバイでの操作,,
"Operations orders",工程オーダー,,
"Operations to invoice",請求処理,,
"Operations with difference",異なる操作,,
Optional,オプション,,
Options,オプション,,
Origin,由来,,
"Original bill of materials",元の部品表,,
"Original production process",オリジナル生産工程,,
"Out manuf order",手動順序,,
Outsourced,アウトソーシング,,
Outsourcing,アウトソーシング,,
Parent,親,,
"Parent BOM",親部品表,,
"Parent Configurator BOM",親Configurator部品構成表,,
"Partial Finish",部分的に終了,,
"Partial end of production",生産の一部終了,,
Pause,一時停止,,
"Per Cycle","サイクル単位 (Per Cycle)",,
"Per hour",1時間あたり,,
"Per piece",1個あたり,,
Permanent,永久,,
"Permanent manufacturing orders",永久製造オーダー,,
Personalized,カスタマイズ,,
"Personalized BoM",カスタマイズされたBOM,,
"Personalized nomenclature created",独自の命名法を作成,,
Phase,フェーズ,,
Phases,フェーズ,,
Picture,図,,
Plan,計画,,
Planned,計画済,,
"Planned MOs",計画中のMO,,
"Planned Operations",計画工程,,
"Planned Qty",計画数量,,
"Planned dates",計画日,,
"Planned duration (hh:mm:ss)","計画期間 (hh:mm:ss)",,
"Planned end",計画終了,,
"Planned end date",計画終了日,,
"Planned operations",計画されたオペレーション,,
"Planned start",計画開始,,
"Planned start date",計画開始日,,
"Please fill the machine in the workcenter %s.",ワークセンター%sのマシンを埋めてください,,
"Please select an element (a product, a product category or a product family) to run calculation","計算を実行する要素 (製品、製品カテゴリまたは製品ファミリ) を選択してください",,
"Please select the Manufacturing order(s) to print.",印刷する製造オーダーを選択してください,,
"Please select the Operation order(s) to print.",印刷するオペレーションの順序を選択してください,,
"Pre-fill operations",事前充填操作,,
"Previous cost",以前のコスト,,
"Previsional charge by machine (per days)","機械による予定料金 (1日につき)",,
"Previsional charge by machine (per hour)","機械による予定料金 (1時間当たり)",,
Print,印刷,,
"Print Production Process",印刷工程,,
"Print planned date on manuf order ?",マニュアルオーダーの予定日を印刷しますか?,,
"Print the cost sheet line detail",原価シート明細詳細の印刷,,
Printings,印刷,,
Priority,優先度,,
"Prod process",製品プロセス,,
"Prod process line",製品プロセスライン,,
"Prod. Human resource",製品.人材,,
"Prod. Human resources",製品.人材,,
ProdProcess.company,会社,,
ProdProcess.consumeProduct,製品の消費,,
ProdProcess.description,説明,,
ProdProcess.isOperation,フェーズでの使用済み製品の管理,,
ProdProcess.isOutsourcing,アウトソーシング,,
ProdProcess.label,ラベル,,
ProdProcess.name,ラベル,,
ProdProcess.outsourcing,アウトソーシング,,
ProdProcess.phases,フェーズ,,
ProdProcess.priority,優先度,,
ProdProcess.producedProductStockLocation,生産品の在庫場所,,
ProdProcess.product,商品,,
ProdProcess.qty,数量,,
ProdProcess.stockLocation,製品の場所,,
ProdProcess.unit,単位,,
ProdProcess.workcenter,ワークセンター,,
"Produced product",生産品,,
"Produced products",生産品,,
"Produced quantity",生産量,,
"Produced ratio",生産比率,,
Product,商品,,
"Product approval",製品の承認,,
"Product approvals",製品の承認,,
"Product categories",製品カテゴリ,,
"Product families",製品ファミリ,,
"Product sub-types",製品サブタイプ,,
Product_code,製品コード,,
Product_currency,製品通貨,,
Product_name,製品名,,
"Production Batch",生産バッチ,,
"Production and cost settings",生産とコストの設定,,
"Production batch",生産バッチ,,
"Production batches",生産バッチ,,
"Production config",本番構成,,
"Production config (${ name })","本番構成 (${name})",,
"Production configuration",本番構成,,
"Production configurations",本番構成,,
"Production note",製造ノート,,
"Production order",製造オーダ,,
"Production order filters",製造オーダフィルタ,,
"Production order generated",生産オーダが生成されました,,
"Production order management from sale order",受注からの生産受注管理,,
"Production order wizard",生産オーダー書ウィザード,,
"Production orders",製造オーダー,,
"Production orders closed",製造オーダーのクローズ,,
"Production process",製造工程,,
"Production process configurator",生産工程Configurator,,
"Production processes",生産工程,,
"Production stock location",生産在庫場所,,
"Production stock locations",生産在庫場所,,
"Production virtual stock location",本番仮想在庫・ロケーション,,
"Production waste",生産廃棄物,,
"Production's order created",製造オーダーが作成されました,,
Production.productStandard,標準,,
"Productions orders",生産指示書,,
Products,製品,,
"Products Wastes",製品廃棄物,,
"Products to consume",消費する製品,,
"Products to produce",生産する製品,,
Profile,プロフィールページ,,
"Purchase currency is missing for product %s, please configure it.",製品%sの購入通貨がありません。設定してください,,
Qty,数量,,
Quantity,数量,,
"Quantity Wasted per Product",製品あたりの廃棄量,,
Rate,レート,,
"Rate type",レート・タイプ,,
Ratio,比率,,
"Raw material requirement",原材料要求,,
"Raw materials to add to components",コンポーネントに追加する原材料,,
RawMaterialRequirement.available,在庫あり,,
RawMaterialRequirement.company,会社,,
RawMaterialRequirement.from,開始日,,
RawMaterialRequirement.manufOrder,手動順序,,
RawMaterialRequirement.missingQuantity,数量がありません,,
RawMaterialRequirement.neededQuantity,必要数量,,
RawMaterialRequirement.product,商品,,
RawMaterialRequirement.stockLocation,保管場所,,
RawMaterialRequirement.stockLocations,在庫場所,,
RawMaterialRequirement.title,原材料の必要量,,
RawMaterialRequirement.to,宛先,,
Real,実数,,
"Real Qty",実際の数,,
"Real dates",実際の日付,,
"Real duration (hh:mm:ss)","実際の期間 (hh:mm:ss)",,
"Real end",実エンド,,
"Real end date",実際の終了日,,
"Real operations",実運用,,
"Real start",実際の開始,,
"Real start date",実際の開始日,,
"Real/Current Quantity",実数/現在の数量,,
"Replacement machine",交換機,,
"Replacement machines",交換機,,
Reportings,レポート,,
Reports,報告,,
"Request reservation",予約のリクエスト,,
"Residual product",残留物,,
"Residual products",残留物,,
Resources,リソース,,
Results,結果,,
Resume,レジューム,,
"Revaluation at actual prices",実際の価格による再評価,,
"Run calculation",計算の実行,,
"Sale order",販売オーダー,,
"Send email when manufacturing order finished",製造オーダーが完了したらEメールを送信,,
"Send email when manufacturing order partially finished",製造オーダーが部分的に完了したときに電子メールを送信する,,
Sequence,シーケンス,,
"Sequence by workshop",ワークショップでのシーケンス,,
"Serial Nbr",シリアルNo.,,
"Serial Number",シリアルNo.,,
"Show all requirements ?",すべての要件を表示しますか?,,
"Show requirements by MO",MO別の要件を表示,,
"Split by tracking numbers",追跡No.で分割,,
Standby,スタンバイ,,
Start,開始,,
"Start date",開始日,,
"Started by",開始者,,
"Starting Date",開始日,,
"Starting duration (hh:mm:ss)","開始期間 (hh:mm:ss)",,
Status,ステータス,,
"Status considered to filter a manuf order",手動順序をフィルタリングするために考慮される状況,,
"Status select",ステータスの選択,,
"Stock Location",保管場所,,
"Stock location",在庫場所,,
"Stock location for produced product",生産品の在庫場所,,
"Stock move",株価の動き,,
"Stock move in",株式の転入,,
"Stock move line",在庫移動ライン,,
"Stock move lines",在庫移動明細,,
"Stock move realize order select",在庫移動実現オーダー選択,,
"Stock moves",在庫移動,,
"Stock moves in",在庫の移動,,
"Stock moves out",在庫が流出,,
"Stopped by",停止者,,
"Stopping Date",停止日,,
"Sub-process configuration",サブプロセス構成,,
"Subtract the product residuals cost on Cost sheet",コストシートの製品の残存コストを差し引く,,
Surcharge,追加料金,,
"The bill of materials %s has been generated",部品表%sが生成されました,,
"The manufacturing order was canceled.",製造オーダーはキャンセルされました,,
"The planned end date is inferior to the actual date",計画終了日が実績日より下位です,,
"The product %s is not in the bill of materials related to this production process",製品%sはこの製造プロセスに関連する部品表にありません,,
"The product cost cannot be changed because the product cost type is not manual",製品原価タイプが手動でないため、製品原価を変更できません,,
"The template to send message for manufacturing order is missing.",製造オーダーのメッセージを送信するテンプレートがありません,,
"There no's defined nomenclature for product %s (%s)","製品%s (%s) に定義された命名法がありません",,
"There's no configured sequence for fabrication's orders",製造オーダーの構成順序がありません,,
"There's no configured sequence for production's orders",生産オーダーの構成順序がありません,,
"This bill of materials already has the following versions : <br/><ul> %s </ul>And these versions may also have ones. Do you still wish to create a new one ?",この部品表にはすでに次のバージョンがあります:<br/><ul>%s</ul>これらのバージョンにもバージョンがある場合があります。新規作成しますか?,,
"This production process already has the following versions : <br/><ul> %s </ul>And these versions may also have ones. Do you still wish to create a new one ?",この製造プロセスにはすでに次のバージョンがあります:<br/><ul>%s</ul>これらのバージョンにもバージョンがあります。新規作成しますか?,,
"Time difference (Minutes)","時差 (分)",,
"Time difference per manufacturing order",製造オーダ毎の時間差,,
To,宛先,,
"To Date",日付:至,,
"To consume manuf order",製造オーダーの消費,,
"To consume operation order",工程オーダーを消し込む手順は、次のとおりです,,
"To consume prod process line",製品プロセスラインの消費,,
"To consume products",製品の消費,,
"To produce manuf order",製造オーダの作成,,
"Too many days",日数が多すぎます,,
"Too many recursive calls to create the bill of materials.",部品表を作成するための再帰呼び出しが多すぎます,,
"Too many recursive calls to import the bill of material configurator.",部品表ConfiguratorをImportするための再帰呼び出しが多すぎます,,
"Total Planned Duration",予定期間合計,,
"Total Real Duration",実期間合計,,
"Tracking number search",追跡No.検索,,
Type,種類,,
"Type select",タイプ選択,,
"Type select icon",タイプ選択アイコン,,
Unit,単位,,
"Unit cost price",単価,,
"Unknown parent context class.",不明な親コンテキストクラスです,,
"Update costs",コストの更新,,
"Update costs date",原価更新日,,
"Update planned quantities (Components and FP)","計画数量の更新 (コンポーネントとFP)",,
"Update product cost price",製品原価価格の更新,,
"Update real quantities (Components and FP)","実数を更新 (コンポーネントとFP)",,
"Uploaded file is not a CSV file",アップロードされたファイルはCSVファイルではありません,,
Urgent,緊急,,
"Usable on production",本番環境で使用可能,,
"Use generated product",生成された製品を使用,,
User,ユーザー,,
"User Dashboard",ユーザーダッシュボード,,
Validate,検証,,
Validated,検証済み,,
"Valuation date",評価日,,
"Version management",バージョン管理,,
"Version number",バージョンNo.,,
Waste,廃棄物,,
"Waste description",廃棄物の説明,,
"Waste rate (%)","廃棄率 (%)",,
"Waste stock location",廃棄物保管場所,,
"Waste stock move",廃棄物在庫移動,,
"Where-used list",Where-usedリスト,,
"Work center",ワークセンター,,
"Work center type",作業拠点タイプ,,
"Work centers",作業拠点,,
"Work in progress",進行中の作業,,
"Work in progress valuation",仕掛品評価,,
WorkCenter,ワークセンター,,
WorkInProgressValuation.title,仕掛品評価,,
Workshop,ワークショップ,,
"You can't manage the consumed products on phases because this production process is related to several bills of material",この生産プロセスは複数の部品構成表に関連しているため、使用済製品をフェーズで管理できません,,
"You can't remove this record",このレコードは削除できません,,
"You cannot delete realized stock move lines.",実現在庫移動明細は削除できません,,
"You must add a positive quantity",正の数量を追加する必要があります,,
"You must configure a component default stock location for company %s.",会社%sのコンポーネントの既定の在庫の場所を設定する必要があります,,
"You must configure a finished products default stock location for company %s.",会社%sの完成品の既定の在庫場所を設定する必要があります,,
"You must configure a production for company %s",会社%sのプロダクションを構成する必要があります,,
"You must configure a production virtual stock location for company %s",会社%sの本番仮想在庫ロケーションを設定する必要があります,,
"You must configure a sequence for manufacturing order for company %s",会社%sの製造オーダーの順序を構成する必要があります,,
"You must configure a waste stock location for company %s.",会社%sの廃棄在庫の場所を設定する必要があります,,
"You must select a nomenclature",命名法を選択してください,,
"inOrOut is invalid",inOrOutが無効です,,
name,名称,,
value:Manufacturing,製造,,
